KO_fag	KO_NoFag	KO_fag	KO_NoFag	KO_fag	KO_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag
ENSMUSG00000113852	2.853125	2.463819	2.39235	2.926189	4.033403	2.919057	2.856048	2.8884	2.206323	2.934774	3.835907	2.45394
ENSMUSG00000113020	2.912088	2.522781	2.451312	2.370787	2.43279	2.415592	2.197973	2.947362	3.428707	2.48555	2.437645	2.512902
ENSMUSG00000113102	3.653623	3.893975	3.822506	3.74198	4.321861	3.786786	4.763005	3.670981	3.636479	3.856743	4.331346	3.884096
ENSMUSG00000021013	3.096394	3.141405	3.552487	3.157771	2.743511	2.390575	1.610529	2.805271	2.373782	2.406293	3.057686	3.275386
ENSMUSG00000033713	4.342737	4.784533	4.276698	4.753391	4.870258	4.91241	2.7703	4.601467	3.882589	4.273517	4.939295	4.722613
ENSMUSG00000093465	3.201198	3.495777	2.423459	2.932029	1.95015	3.691578	1.715333	3.755494	2.478586	3.824037	3.41223	4.065178
ENSMUSG00000113106	3.570974	3.6489	3.473371	3.636679	3.552966	3.20003	2.419983	3.614726	3.650718	4.528687	3.182162	2.734913
ENSMUSG00000113003	3.262795	3.307806	2.485055	4.015076	3.671323	4.398025	2.493967	3.817091	1.844242	2.947755	2.921874	2.919269
ENSMUSG00000113012	2.470742	3.232841	2.639624	2.559099	3.138979	2.603904	2.386285	3.135674	2.453597	3.55711	3.148464	2.701214
ENSMUSG00000113136	4.271414	3.445231	4.452195	3.293237	3.35524	3.338042	3.120423	3.222238	3.187735	3.408	3.882602	4.262762
ENSMUSG00000021176	1.205695	1.446046	1.829364	1.908417	1.356055	1.338857	1.121238	2.655797	1.18855	1.408815	1.36091	1.436167
ENSMUSG00000021177	3.183063	3.021936	3.414684	2.76999	3.669257	3.498143	2.369873	3.964864	2.634675	3.694007	3.510033	2.881689
ENSMUSG00000045404	6.422121	6.698782	6.288904	6.702131	6.136954	6.401744	5.931963	6.29345	6.003412	6.50147	5.34758	5.570492
ENSMUSG00000093352	8.361051	8.438977	7.918186	7.382874	7.962755	7.427679	7.21006	7.311875	8.440795	8.005824	7.449733	8.352399
ENSMUSG00000113268	3.692699	4.837158	3.861581	3.781056	4.360937	4.388288	3.608242	3.710057	3.675554	3.895818	3.847914	3.923171
ENSMUSG00000112999	5.335419	3.998833	3.405616	4.968271	3.904971	4.651003	3.869314	3.901666	3.91553	3.948041	3.391949	3.467206
ENSMUSG00000021178	7.179808	7.037566	7.887044	7.003374	7.135674	7.088745	7.249253	7.245108	7.467725	7.439433	7.35822	6.63706
ENSMUSG00000021179	3.446611	4.084494	4.057803	4.615602	3.703727	3.217817	3.012258	3.699717	3.326964	2.631489	2.605608	3.125521
ENSMUSG00000113335	4.13905	4.901149	4.307933	4.227407	4.28941	4.272212	4.054593	4.156408	4.817846	4.34217	4.294266	5.196933
ENSMUSG00000001175	7.647554	7.206597	8.074627	7.239329	8.233364	7.500445	8.867142	7.619046	8.438312	7.742983	8.223156	7.494881
ENSMUSG00000113679	1.083315	2.227775	1.252198	2.546101	1.233675	1.216477	0.9988583	2.193601	1.066171	1.286435	1.761037	1.313787
ENSMUSG00000033530	2.643782	2.438279	1.711223	2.473828	2.900899	2.992238	2.209429	3.071654	3.300344	2.582933	2.354731	1.800174
ENSMUSG00000113917	1.736391	1.976742	2.983705	2.86863	1.886751	1.869553	1.651934	1.753749	1.719246	2.822759	1.891606	1.966863
ENSMUSG00000113895	3.349899	4.111998	3.973568	4.052621	3.500259	3.483061	3.265442	3.367257	4.496176	3.553019	4.410387	4.407781
ENSMUSG00000021180	1.43878	1.946054	2.051868	1.99537	2.03215	2.574009	-0.04708585	2.663252	1.183648	1.123739	2.931103	2.552501
ENSMUSG00000113687	2.565201	2.805553	3.18887	2.653558	2.715562	3.664427	2.480744	2.582559	4.063982	2.768321	3.625689	4.830589
ENSMUSG00000113195	2.572892	3.334991	3.541823	2.661249	2.723252	2.706054	3.205473	2.59025	3.251688	2.776012	3.250614	2.803364
ENSMUSG00000113250	4.280667	4.054077	3.576589	3.310379	3.275895	3.303247	3.717039	3.27259	3.753935	2.810777	3.970358	2.83813
ENSMUSG00000021185	3.085825	4.480926	4.211198	3.892684	4.191288	4.573002	3.610151	4.284538	3.431189	4.404968	4.564995	4.637952
ENSMUSG00000113159	4.08651	4.131521	2.853984	3.817341	2.835462	3.784327	2.600645	2.702459	2.667957	3.77147	4.047802	4.648273
ENSMUSG00000047415	0.7743769	1.536476	0.9432594	0.8627339	1.442615	1.873603	0.6899201	1.884662	1.453173	1.485684	0.9295924	1.004849
ENSMUSG00000021182	1.17148	0.3452975	0.2738284	2.258635	0.2553062	0.8005353	0.02048903	0.1223039	0.08780128	1.191314	0.7826682	1.162828
ENSMUSG00000041846	3.010324	3.540164	2.932579	3.384164	2.948785	3.720389	3.671327	3.469507	3.153566	3.681361	2.880951	3.950707
ENSMUSG00000092054	1.562763	2.707222	1.731645	2.265485	1.713123	2.258352	1.478306	1.580121	2.70904	1.765883	1.717978	1.793235
ENSMUSG00000113134	2.549135	2.159829	2.08836	2.6222	2.069838	2.615067	1.835021	1.936836	2.598274	2.122597	2.074693	2.14995
ENSMUSG00000047014	1.148422	1.388773	1.317304	2.280661	1.298782	1.281584	2.257803	1.813354	1.131277	2.23479	1.303637	1.378894
ENSMUSG00000021187	1.006272	1.246624	1.629941	2.138511	1.67451	1.139434	0.9218152	1.02363	0.9891275	1.209392	1.683994	1.236744
ENSMUSG00000021188	3.913562	4.280333	3.993808	4.297734	3.752906	3.664145	4.046226	3.977068	3.929271	4.154547	3.341795	4.244494
ENSMUSG00000021189	2.580715	3.584942	3.79364	4.514702	3.337914	3.26126	3.859159	3.333904	3.578889	3.983444	3.501749	3.694437
ENSMUSG00000113902	5.835701	5.666964	6.445494	6.271038	6.692214	6.184437	7.30682	6.034623	7.135631	6.914547	6.909557	6.32212
ENSMUSG00000041781	4.799786	4.549289	5.06827	4.347477	5.002861	3.976938	3.90556	4.668775	4.442399	5.025657	4.466384	4.454022
ENSMUSG00000041771	1.437174	1.677526	2.406105	1.525531	1.587534	1.570336	1.352717	1.454532	2.583451	2.523542	1.592389	1.667646
ENSMUSG00000044456	4.769768	5.645683	3.802782	5.010764	4.922382	4.954317	2.308331	4.547535	3.062727	4.903526	3.993374	4.637623
ENSMUSG00000021190	10.85881	11.61268	11.4888	11.51091	11.54206	11.74929	10.77524	11.51574	10.82464	11.75554	11.68063	11.58928
ENSMUSG00000113265	3.893419	4.655518	4.517088	3.981776	4.043779	4.026581	3.808962	3.910777	4.572215	4.096538	4.048634	4.951301
ENSMUSG00000021192	4.748396	4.805537	5.005055	3.560331	4.502796	4.710636	3.295931	4.454675	4.228376	4.528857	4.813917	5.310147
ENSMUSG00000021194	2.781217	2.391911	2.320442	2.239916	2.301919	2.284721	2.067102	2.816491	2.830355	2.354679	2.306775	2.382031
ENSMUSG00000057963	4.577159	5.337144	4.919703	4.953434	4.758838	4.658646	4.813177	4.508833	4.441004	5.04142	4.461608	4.610904
ENSMUSG00000102953	2.520575	2.760926	3.144244	3.652814	3.188813	3.216164	2.436118	4.476279	2.50343	3.231882	2.67579	2.751047
ENSMUSG00000095174	4.489807	5.251906	4.658689	5.192529	4.640167	4.622969	4.40535	5.154739	4.472662	4.692927	4.645022	4.720279
ENSMUSG00000096751	2.168408	2.40876	2.337291	2.256765	2.318769	2.301571	2.083951	2.833341	2.847204	2.371528	2.846131	2.398881
ENSMUSG00000041716	3.804297	2.371638	2.300169	3.594072	4.126066	2.826876	2.04683	2.796219	3.277564	4.155534	3.493987	3.711687
ENSMUSG00000046675	4.429433	4.268307	4.018744	4.832812	4.30187	2.961897	4.3989	4.017268	4.262254	3.703313	4.554173	3.443071
ENSMUSG00000091931	4.512704	4.807282	5.514618	4.574081	4.709176	4.783992	5.488006	4.836235	5.812121	4.495063	5.286264	5.074467
ENSMUSG00000041712	3.810311	5.220727	5.384245	5.073117	4.470193	4.569933	3.375958	4.99053	3.055098	6.052756	4.802553	5.267746
ENSMUSG00000041702	2.688089	2.958396	3.049018	2.737889	2.70755	2.733781	1.770929	2.655303	2.523496	2.732061	3.074408	2.486971
ENSMUSG00000113907	5.920632	5.281323	5.142892	5.651462	4.669584	5.618449	5.151804	5.969325	6.537598	4.722343	4.674439	5.577106
ENSMUSG00000113067	4.742473	3.081334	3.809914	3.973222	3.889508	4.255252	2.756526	3.505915	4.339763	4.22475	4.203683	3.898865
ENSMUSG00000021198	0.409385	0.5418265	0.4033962	0.4824491	0.4479651	0.4753166	-0.3047297	0.4446595	-0.2374175	-0.01715311	1.142428	0.01019953
ENSMUSG00000021200	5.432406	5.101477	5.030834	5.124966	4.842527	5.503516	4.3258	5.05455	4.849547	5.295375	5.761741	4.054959
ENSMUSG00000090185	4.801842	5.042194	4.970725	4.890199	4.952203	5.497432	5.434423	4.8192	5.480638	5.88821	5.479564	5.859725
ENSMUSG00000110677	6.412834	5.586651	5.515182	5.434657	6.014538	5.479462	5.261843	6.011232	5.329155	6.730067	6.024022	5.576772
ENSMUSG00000021203	3.129969	2.87302	2.697492	2.8608	1.878921	2.827786	1.644104	2.393493	2.874838	3.112329	3.091261	1.959033
ENSMUSG00000055271	4.0359	3.646594	3.575125	5.137779	4.454768	4.505468	3.321785	3.4236	4.085038	4.49261	3.561458	3.636715
ENSMUSG00000041645	5.719809	5.427817	5.857834	4.828484	5.074339	5.568654	4.831092	4.339502	5.243162	5.155981	5.685894	5.446012
ENSMUSG00000113328	2.6092	3.675529	3.226856	3.111781	2.64778	3.652238	1.895085	4.605423	2.658338	3.06591	4.301984	3.037424
ENSMUSG00000064215	6.081604	6.296396	7.03444	6.873218	7.01438	6.885827	5.053715	6.488836	5.619319	6.567071	6.680931	7.265849
ENSMUSG00000079017	8.600826	7.130687	8.401885	7.051029	10.4495	7.261689	10.03988	7.596774	10.59724	8.101774	9.419977	8.31925
ENSMUSG00000021209	2.176154	1.786848	2.170165	1.634853	1.696857	1.679659	1.462039	1.563854	2.225292	1.749616	2.224219	1.776969
ENSMUSG00000061947	1.807605	2.047956	2.776536	2.510327	1.957965	1.940767	2.916986	1.824963	1.79046	2.010724	1.96282	2.038077
ENSMUSG00000066363	3.485322	2.659139	3.387719	2.507144	2.569148	3.114377	2.334331	2.436145	2.401643	2.621907	2.574003	3.47667
ENSMUSG00000079013	2.506447	2.746799	2.67533	3.209169	2.656807	2.639609	2.42199	2.523805	2.489303	2.709567	3.184169	3.56433
ENSMUSG00000021091	2.568692	2.809044	2.737575	2.657049	3.23693	2.701854	2.484235	3.233624	3.247488	3.65506	2.723908	2.799164
ENSMUSG00000041415	1.820184	2.783175	2.968396	3.036382	3.148956	3.01152	1.745382	3.050519	2.378779	3.228103	2.700226	2.625708
ENSMUSG00000021097	0.6104779	0.2211717	1.228135	0.06917702	0.649058	0.1139824	-0.1036368	-0.001821985	1.762664	1.067188	0.1360355	1.56122
ENSMUSG00000100975	4.430921	3.604738	3.988055	3.452743	4.032624	4.059976	3.279929	4.029319	3.347242	4.450755	4.042109	3.594859
ENSMUSG00000054150	1.142167	2.286627	1.31105	1.844889	1.292528	1.27533	3.339503	1.159525	1.820963	1.853474	2.202655	1.37264
ENSMUSG00000113722	4.532795	4.773147	5.156464	4.621152	5.201033	4.665958	4.448339	5.197728	5.679073	4.735915	4.688011	4.763268
ENSMUSG00000021102	3.406655	2.878105	1.902528	3.691645	3.331526	2.832871	3.487217	1.751003	3.232426	3.920747	2.794133	1.964118
ENSMUSG00000041347	3.093084	3.333436	3.261967	3.181441	3.243445	3.788674	3.008627	4.20337	3.77188	3.296204	3.2483	3.323557
ENSMUSG00000041341	3.228861	2.638527	1.111272	3.352294	2.169671	1.755746	2.061293	2.844491	2.564783	2.668094	2.757689	2.59191
ENSMUSG00000044715	3.179792	3.765003	3.188094	4.759162	4.068154	3.39857	4.547585	4.378505	4.064834	4.407988	3.332042	2.564664
ENSMUSG00000021111	4.713733	5.895548	5.622689	5.311091	6.279884	5.352898	5.514743	5.329333	5.340154	5.988944	5.88068	5.975328
ENSMUSG00000021115	4.371923	5.06974	4.732852	4.671319	4.968036	5.233473	3.793657	4.831106	3.958253	4.565004	4.559312	4.956283
ENSMUSG00000113427	2.143488	2.275929	1.682713	2.976616	1.66419	1.646992	3.267402	1.531188	1.496685	2.600198	2.574318	3.477002
ENSMUSG00000048251	0.5942552	0.8346068	0.7631377	0.6826122	1.642781	0.7274175	1.226836	0.6116132	1.273051	1.305562	0.7494707	0.8247276
ENSMUSG00000056770	4.135277	3.899976	4.197042	4.711852	4.973895	4.845342	4.976452	4.960651	3.851514	4.587039	4.802164	4.502134
ENSMUSG00000021258	4.1078	4.267336	3.866616	4.87141	4.448314	4.670227	4.001564	3.734054	4.567167	4.597008	4.465345	4.524245
ENSMUSG00000084883	2.127095	2.641897	2.744752	2.629677	3.307374	3.579391	2.964575	3.453142	3.279282	2.583806	2.557925	2.55532
ENSMUSG00000021260	1.758108	1.368802	2.097382	1.216808	1.796688	1.261613	1.043994	1.145809	1.807247	1.33157	1.283666	1.358923
ENSMUSG00000021259	1.897364	2.659463	2.866295	1.985721	2.565601	2.592953	1.812907	2.562296	1.880219	2.608671	2.052579	2.127836
ENSMUSG00000058070	0.7196082	0.9599599	0.8884907	1.42233	0.8699686	0.8527706	0.6351514	1.829894	0.7024636	1.805976	1.397331	2.300008
ENSMUSG00000021262	5.423223	5.370225	5.478669	5.684926	5.601084	5.521793	4.435029	5.140028	5.489949	5.682598	5.429606	5.94614
ENSMUSG00000021263	3.646496	3.389547	3.492402	3.377326	3.842968	2.940677	4.237537	2.91002	3.743868	2.448207	3.305575	3.30297
ENSMUSG00000113396	4.231191	4.471543	4.400074	4.933913	4.381551	4.364353	4.146734	4.248549	4.909987	4.434311	4.908913	4.461663
ENSMUSG00000112971	5.579919	5.820271	6.203588	5.668276	6.628445	6.275509	5.495462	5.597277	5.562775	5.783039	6.257642	5.810392
ENSMUSG00000114045	2.806032	3.320834	2.345257	2.879097	2.326735	2.871964	2.091918	2.193733	2.15923	2.379494	2.33159	2.406847
ENSMUSG00000021264	4.371576	4.941617	4.235473	3.902152	4.284804	4.955211	4.345913	4.759837	3.991988	4.437816	4.084191	4.630866
ENSMUSG00000021265	3.298832	3.678718	2.40118	2.320655	2.382658	2.927887	2.147841	2.249656	2.215153	3.862513	2.91002	4.497686
ENSMUSG00000048856	2.036404	2.798503	2.660073	2.739126	2.704642	2.169566	1.951947	2.053762	2.7152	2.239524	2.714126	2.266876
ENSMUSG00000021266	5.649764	5.927773	6.581193	5.387921	5.591274	6.026563	5.604293	6.015753	5.909129	6.679742	6.120288	6.033377
ENSMUSG00000040877	1.982864	2.799626	2.322137	2.815992	3.163142	2.452432	1.985787	2.463492	2.499484	1.556326	2.715907	2.933606
ENSMUSG00000113966	3.134207	2.829772	2.236555	2.770395	2.218033	2.200835	1.983216	2.085031	2.746469	2.77898	2.222888	2.298145
ENSMUSG00000112977	4.149467	4.389818	4.318349	4.237824	4.299827	4.282629	4.06501	4.166825	4.828263	4.352586	4.827189	5.207349
ENSMUSG00000021268	-0.5629057	-0.3225541	-0.3940233	0.5693332	0.1053322	-0.4297434	-0.6473626	0.5473797	0.5833717	0.5234625	0.1148165	-0.3324334
ENSMUSG00000085925	0.945562	1.185914	1.114444	1.033919	1.095922	1.641151	2.054944	0.96292	1.624358	1.148682	1.100777	1.176034
ENSMUSG00000097451	-0.7553503	-1.144657	0.09556344	0.07777741	-0.3364825	-0.2857824	-1.469465	0.5706962	-0.2387307	-0.2986399	-0.02230764	0.8803798
ENSMUSG00000102657	0.4903033	0.7306549	0.6591858	0.5786603	1.158541	1.185893	0.4058464	0.5076613	1.169099	0.693423	0.6455188	1.548186
ENSMUSG00000098202	0.697948	0.8303895	0.6919592	1.200529	0.7365281	0.2014525	0.7008707	0.08564812	0.05114553	0.7795971	0.2235056	0.2987625
ENSMUSG00000113733	1.418158	2.180257	1.58704	1.506515	2.086395	1.55132	1.333701	2.08309	1.401013	1.621277	1.573373	1.64863
ENSMUSG00000017843	4.592165	5.257545	5.337987	5.258193	5.03584	4.953372	5.220584	4.448395	4.695118	5.088636	4.743324	4.618338
ENSMUSG00000113585	2.4025	3.84892	3.371431	3.865285	3.451025	3.501726	3.03508	3.512785	2.385355	4.032715	3.7652	3.9829
ENSMUSG00000113361	3.113521	3.245962	3.731178	3.616102	4.081744	4.565816	2.399406	3.594148	3.162659	4.114078	3.846564	4.064263
ENSMUSG00000018707	4.578346	5.118252	5.092143	5.139961	4.678404	5.154339	5.202657	5.14238	5.038775	5.164866	5.280946	4.427936
ENSMUSG00000021270	7.158725	7.161486	7.658589	7.695284	7.283003	7.704809	7.286726	7.900385	7.893607	8.011081	7.656777	7.615642
ENSMUSG00000037957	2.531921	3.905082	4.167264	3.610382	2.728393	4.012355	1.763093	3.615739	3.961246	3.463936	2.955773	2.710913
ENSMUSG00000056458	2.913014	2.086832	2.015363	1.934837	1.996841	1.979643	4.223191	2.956766	1.829336	2.0496	2.001696	2.076953
ENSMUSG00000021271	4.134587	4.113265	3.565131	4.96001	4.269001	5.171103	2.34021	3.157731	4.408455	4.942577	3.718314	5.188982
ENSMUSG00000091498	5.213597	5.975696	5.837266	5.301954	5.363957	5.909186	5.12914	5.878529	5.892393	5.416717	5.368813	6.793997
ENSMUSG00000021276	4.681021	4.895813	4.836944	4.406415	4.334686	4.197322	4.590909	3.81528	4.361509	4.819152	5.098188	3.926071
ENSMUSG00000021275	2.924943	2.763817	3.466373	2.511871	2.516788	3.43142	1.825319	2.843407	3.944981	3.058244	2.936838	3.583319
ENSMUSG00000096942	5.43479	5.045484	4.974015	4.893489	4.955493	4.938295	4.720675	4.82249	4.787988	5.516439	6.167833	5.035605
ENSMUSG00000037904	3.355619	3.40063	2.123093	2.656932	3.002736	2.087373	3.707782	3.064496	3.452991	3.040579	2.109426	3.534611
ENSMUSG00000037896	4.685438	4.751564	3.721562	3.433207	4.76403	4.570702	4.037454	4.087762	4.057132	3.440652	4.092352	4.466154
ENSMUSG00000113200	3.225441	2.399258	2.782575	2.247263	2.827144	2.292069	2.791487	3.269192	3.305184	2.362026	2.836629	3.216789
ENSMUSG00000083193	4.970496	4.666062	4.527631	3.992319	4.054323	4.037125	4.536543	3.92132	4.582758	4.107082	4.059178	4.134435
ENSMUSG00000021277	4.175956	3.615586	3.249073	3.988771	3.410393	2.986337	3.777194	3.8181	3.796367	4.521923	3.888571	2.699562
ENSMUSG00000021279	4.017659	3.966621	3.244174	4.145383	3.037206	3.712204	3.411344	3.485524	3.893735	4.517025	3.625224	4.430347
ENSMUSG00000021280	1.745542	2.260344	1.739553	1.204241	1.266244	1.249046	1.031427	1.133242	2.262162	2.202252	1.2711	1.346356
ENSMUSG00000021281	4.939666	3.555052	4.772256	3.25483	2.646026	1.99242	3.673541	2.407116	3.854883	2.383199	2.357319	3.260003
ENSMUSG00000021282	6.700069	7.127322	7.110131	6.850606	6.842019	6.52498	6.702831	6.667881	6.88713	6.653795	6.91503	6.901734
ENSMUSG00000096995	2.647705	3.409804	2.816587	2.736062	2.798065	3.343294	2.563248	2.665063	2.63056	2.850824	3.325427	2.878177
ENSMUSG00000007411	4.458487	4.559594	4.147501	4.505721	3.212037	4.35935	4.17424	4.221086	3.84745	4.171663	3.565123	3.413813
ENSMUSG00000113910	4.249002	4.489354	4.417885	4.951724	4.399363	4.382165	4.881583	4.913935	4.231858	4.452122	4.404218	4.479475
ENSMUSG00000001270	6.790475	7.060011	7.513562	8.03523	8.687102	8.715639	7.692677	8.624807	7.40954	8.942989	8.355195	8.791513
ENSMUSG00000060950	5.445894	4.993158	5.04069	5.301539	5.750335	5.213241	2.963979	5.085431	4.552932	5.323552	4.506367	4.596787
ENSMUSG00000112991	3.200541	3.440893	3.369423	3.288898	3.350901	3.89613	3.116084	3.217899	3.183396	3.911848	3.355756	4.258423
ENSMUSG00000049792	5.865807	5.355709	5.916654	5.701489	5.340554	5.447785	4.04117	5.159321	5.237501	5.730305	5.439777	4.802728
ENSMUSG00000037787	4.302583	4.014011	2.85569	4.354107	4.047574	3.858322	3.805711	3.56408	3.107156	4.308439	4.187032	2.666258
ENSMUSG00000090026	4.006272	5.150732	4.175155	4.708994	4.156632	4.701861	4.638853	4.02363	3.989127	4.717579	4.161488	4.236744
ENSMUSG00000021288	4.589078	4.590579	4.309332	4.57285	4.603044	4.019482	4.089749	4.294807	4.800813	4.181191	3.839975	3.674195
ENSMUSG00000021287	2.784361	3.299163	3.402018	3.286942	3.503898	3.568973	2.070247	2.172061	3.936547	3.784919	3.979964	3.212586
ENSMUSG00000021286	5.240542	6.058583	5.556073	5.536075	5.957252	5.747019	4.66623	5.003143	4.895313	5.574986	5.469938	5.401733
ENSMUSG00000021285	3.733082	2.752544	2.275055	3.632102	3.300903	3.967236	1.938704	2.756225	2.804904	3.330371	4.291247	3.269295
ENSMUSG00000021290	6.142108	6.484842	6.806231	6.300946	7.23857	6.311518	7.286476	6.412515	7.512024	6.773513	6.76831	6.244184
ENSMUSG00000054003	1.177174	1.417525	1.800843	1.879896	1.845412	1.872763	1.809754	2.627275	1.160029	1.380293	1.332389	2.757574
ENSMUSG00000021294	0.82378	1.064132	1.447449	0.912137	0.9741403	0.9569423	0.7393231	1.488712	1.970057	1.0269	0.9789955	1.054252
ENSMUSG00000113120	1.570091	2.33219	1.738973	1.658448	2.238329	1.703253	1.485634	2.235023	1.552946	1.77321	1.725306	2.627973
ENSMUSG00000113189	1.925731	2.68783	2.094613	2.628453	2.076091	2.058893	3.392868	1.943089	1.908586	2.128851	2.080946	2.156203
ENSMUSG00000054013	2.292784	3.437244	3.261715	2.381141	2.443144	2.425946	2.208327	2.957716	2.275639	2.495904	2.448	2.523256
ENSMUSG00000037679	4.5328	4.71472	3.614905	1.418274	3.324696	3.002613	3.866146	1.994849	4.030743	2.713685	3.155177	1.560389
ENSMUSG00000011148	5.117394	4.459315	3.519563	3.682871	4.856346	3.964902	6.388722	4.000734	4.950215	3.261939	4.873075	2.781104
ENSMUSG00000064326	4.766086	4.744764	4.02044	4.665106	4.9005	5.499316	5.668407	4.965009	4.738711	4.52623	5.03063	4.604516
ENSMUSG00000001729	5.655495	5.880043	5.590159	5.067551	5.576296	5.506511	5.289284	4.755467	4.926518	4.814163	5.016719	5.060568
ENSMUSG00000037638	1.810908	2.05126	1.97979	1.899265	2.859434	1.94407	2.443489	3.535848	2.489704	2.897276	2.48863	2.04138
ENSMUSG00000103898	2.863618	2.996059	2.402842	2.322317	2.38432	2.367122	2.149503	2.251318	2.216815	2.945267	2.389175	2.464432
ENSMUSG00000072825	0.6137744	0.854126	1.237443	1.746013	1.282012	0.7469367	0.5293175	1.72406	2.112555	0.8168941	1.291497	0.8442467
ENSMUSG00000052160	7.425598	8.473779	7.533092	8.422643	8.768878	9.154244	7.416613	8.90743	7.173319	8.755518	8.484088	8.664943
ENSMUSG00000072812	0.4197378	0.5521794	0.413749	-0.121563	-0.05955963	-0.07675766	-0.2943769	-0.192562	0.4688762	0.8764483	1.152781	0.02055238
ENSMUSG00000037594	3.709816	2.883633	3.26695	2.731638	2.793642	2.776444	2.558824	4.093383	3.789559	2.846401	2.798497	2.873754
ENSMUSG00000047832	4.355735	5.302897	5.47882	4.708729	4.897226	5.074718	4.687939	4.626142	5.202976	5.278191	4.696613	5.138632
ENSMUSG00000021298	3.239717	2.935282	3.142114	2.26154	2.841421	2.868772	3.926755	3.283468	4.572765	2.88449	2.850905	2.403655
ENSMUSG00000002799	2.21542	2.722694	1.437681	1.946251	1.862537	2.228281	3.190722	2.968609	2.832386	1.90038	1.8745	2.777183
ENSMUSG00000002804	2.947833	3.188185	4.629145	3.650555	4.297028	5.029786	4.057215	4.058118	4.446613	4.034201	4.310533	3.178305
ENSMUSG00000011158	4.681588	4.037685	3.829143	4.679889	3.863532	4.529725	3.982161	4.537818	3.602785	4.911171	3.44904	4.626649
ENSMUSG00000113519	4.932461	5.69456	5.101343	5.020818	5.082821	5.62805	4.848004	6.042746	5.611257	6.018829	5.087676	5.162933
ENSMUSG00000002803	3.027183	4.093512	3.021194	3.529764	3.74672	4.289313	2.313068	4.552122	3.896305	4.238167	4.009965	4.360697
ENSMUSG00000021143	4.096042	4.724204	4.230225	4.436482	4.35264	3.970063	3.620339	4.158439	4.241505	4.693694	3.962055	4.1688
ENSMUSG00000021144	4.406965	3.426426	3.837508	3.711544	4.419205	3.394276	3.089388	4.605887	3.998381	4.5679	4.154975	3.037889
ENSMUSG00000006356	3.174091	2.784784	3.168102	2.63279	2.694793	3.240022	2.459976	2.561791	2.527288	2.747553	3.222155	4.809821
ENSMUSG00000006360	4.69724	2.665453	4.439598	3.127823	5.099104	3.120691	7.474929	4.579698	6.011901	4.612203	4.747544	3.482984
ENSMUSG00000037466	2.139792	2.654593	1.679016	2.212856	2.55866	3.18283	2.142714	1.527492	2.18893	2.596502	2.570622	3.473306
ENSMUSG00000076613	2.192979	2.955078	2.361862	2.895701	2.343339	2.326141	2.108522	2.857911	2.175834	2.396099	2.348195	2.423451
ENSMUSG00000076614	2.869727	2.480421	2.408952	2.328426	2.39043	2.373232	2.155612	3.350355	2.918865	2.443189	2.395285	2.470542
ENSMUSG00000076615	2.285299	3.047398	2.908968	2.373656	2.435659	2.418461	2.200842	2.302657	2.268154	2.488418	2.963021	2.515771
ENSMUSG00000104213	2.688136	4.384123	3.657067	4.150921	2.838496	3.383725	2.603679	4.64384	3.834413	3.399443	3.365858	2.918608
ENSMUSG00000076617	5.618408	6.797784	6.119155	7.191356	8.035487	8.122544	6.654476	8.335436	5.861049	8.056763	7.093908	8.349586
ENSMUSG00000076621	7.851999	8.09235	8.020881	7.940356	8.520237	7.985161	7.767542	7.869357	7.834854	8.563306	8.529721	8.082471
ENSMUSG00000102952	5.149467	5.389818	5.318349	5.237824	5.817705	5.282629	5.782047	5.166825	5.828263	5.352586	5.827189	5.379939
ENSMUSG00000042063	3.504695	4.242821	3.904708	3.230089	3.26283	3.260052	2.237929	3.566067	3.31509	3.642826	3.855645	3.397735
ENSMUSG00000011171	2.085779	1.696473	2.07979	1.544478	1.606482	2.555347	1.371664	2.121054	1.438977	1.659241	1.611337	1.686594
ENSMUSG00000042050	2.495924	2.29042	2.60893	2.32597	1.943628	2.267129	3.130662	1.259365	2.815966	2.224648	2.769401	2.557605
ENSMUSG00000021171	3.115675	2.51548	3.035801	3.040384	3.474424	3.40218	1.888605	2.146407	3.679206	3.413621	2.246728	3.49913
ENSMUSG00000112980	2.687486	2.29818	2.681497	2.146185	2.208189	2.190991	3.524966	3.168114	2.736624	2.769135	3.883089	2.288301
ENSMUSG00000042029	1.367569	1.063134	1.548349	1.76382	2.295814	1.40026	1.410416	1.751136	2.319409	1.012341	2.311719	0.5315067
ENSMUSG00000056553	0.5094629	0.7498145	1.133132	0.5978198	0.6598232	1.205052	1.9766	1.619748	0.4923182	1.22077	1.569951	0.7399352
ENSMUSG00000113795	2.221818	2.462169	2.845487	2.92454	2.372178	2.35498	3.331199	2.239176	2.900614	2.933125	2.377033	2.45229
ENSMUSG00000101930	1.155228	1.917327	1.324111	1.243585	1.305588	1.28839	1.070771	1.172586	1.834024	1.358348	2.215716	1.3857
ENSMUSG00000041992	3.758725	4.715425	3.872142	4.430306	4.585878	5.004423	4.369899	4.587052	3.852164	5.013287	4.264618	4.401918
ENSMUSG00000113575	4.115499	4.932261	4.109511	5.217379	3.636202	4.585067	3.401385	4.935943	3.468697	3.688961	4.163564	5.449013
ENSMUSG00000113840	4.237845	4.999944	4.406727	4.326202	4.388205	4.933434	5.347226	4.255203	4.2207	5.324213	4.39306	6.201016
