KO_fag	KO_NoFag	WT_fag	WT_NoFag
ENSMUSG00000067870	5.75990333387781	5.87576679785629	5.29362074587041	5.41288545808012
ENSMUSG00000055782	5.72906457923991	6.2263924974184	5.46430349026887	6.1009253356499
ENSMUSG00000036298	1.0228280217751	0.915383127745322	1.04274582550902	1.15829214512366
ENSMUSG00000036273	0.374030129235596	0.767299479017854	0.509887856572455	0.816094050509246
ENSMUSG00000044021	0.531833041382018	0.80502338231253	0.88799425377222	0.822845878250455
ENSMUSG00000055022	0.66155976758435	0.753920910494447	0.608932413535065	1.20633807325289
ENSMUSG00000097989	3.71273278929545	3.98592313022596	3.8853728738944	3.96984167896334
ENSMUSG00000036197	3.16465942047639	3.38794472595076	3.28778419950118	3.35058243632576
ENSMUSG00000022634	4.43939506833243	5.20941302358338	5.08744285077983	4.7583526349024
ENSMUSG00000022635	5.37808318212034	4.98512070830138	5.13494525424471	5.41775288922119
ENSMUSG00000036167	4.98182892126863	5.12425085917641	5.00757380387659	5.15977286781885
ENSMUSG00000036158	2.36913312942909	3.18492847147901	2.29509597501219	2.59959257646694
ENSMUSG00000022449	0.549048035656323	1.31198945280686	1.14105631944973	1.05588009926581
ENSMUSG00000033356	4.46663517075465	3.94694448141053	4.07992832818947	3.8251935928891
ENSMUSG00000059883	4.67174626877405	4.59825187473563	4.02434951145938	4.71799718983832
ENSMUSG00000022451	7.27511099371626	7.00147626006836	7.0562337090008	7.30998280693277
ENSMUSG00000063296	1.98179294428066	1.47692533449852	1.81773947031244	1.71965895807225
ENSMUSG00000022454	1.67585349871947	1.74706911174088	1.66330900437957	2.18571350053498
ENSMUSG00000100603	3.2320351028154	3.2803028439073	3.77962166863354	3.52304793968384
ENSMUSG00000097643	2.67014912950171	2.77927406080296	2.49821232317137	2.83724937970655
ENSMUSG00000064210	4.41447870921107	4.16088365284444	4.18512332502737	4.13029666890255
ENSMUSG00000115522	5.38528095300114	5.82651179851471	5.37705763535473	5.5314794768205
ENSMUSG00000078648	4.3630179066863	4.4395569575114	4.72157433742403	4.8571762331753
ENSMUSG00000115049	4.81733048606719	4.56889980468901	4.58851611644006	4.13177912944544
ENSMUSG00000078925	2.10975366650048	1.83996665653093	1.4882855134321	1.83548349841885
ENSMUSG00000097536	2.39362256476894	1.9978193382353	2.35848104996849	2.24474798412882
ENSMUSG00000097619	1.58019878668786	1.47566141708959	1.11239459033751	1.70981842164473
ENSMUSG00000033237	3.76856432872801	4.0814340824314	3.58106339523312	3.69087306463765
ENSMUSG00000033228	5.04739155459705	5.27897006347938	4.78799565813451	4.93476306538068
ENSMUSG00000023169	3.60710025612973	3.81162319413304	3.34986998592463	3.64291899207721
ENSMUSG00000022462	5.82310734274682	5.72542021858632	4.94204457740641	5.57682347784306
ENSMUSG00000022464	1.84839421075388	1.87926387992974	1.97939700364716	1.66802274391556
ENSMUSG00000044250	3.24150129149061	3.49262163076464	3.12956743563303	3.46046761747837
ENSMUSG00000022466	4.46573421367821	3.90860927102945	3.97208566299332	3.91649598924939
ENSMUSG00000081534	5.94902339852154	5.64452835199447	6.36928007368971	5.15574395134283
ENSMUSG00000022475	1.58976943500219	1.57609270376989	1.51309967083177	1.4665990764219
ENSMUSG00000022479	2.30924473238294	1.2685089321482	2.48377830106817	1.48414889248173
ENSMUSG00000052369	4.80694165634604	5.16324390796895	4.43770216394988	5.13052184022252
ENSMUSG00000022483	0.510130875485711	0.558398616577609	0.678428105821865	0.983577228489075
ENSMUSG00000033075	3.25623961422437	3.71182559776864	2.3140675643828	3.24796052961542
ENSMUSG00000033065	2.78628750691282	3.11967560020724	3.22984473067705	3.19010380933219
ENSMUSG00000048175	5.6608608896801	5.41038501453891	5.23684239880716	5.68251468540919
ENSMUSG00000029875	2.14463283700819	2.19290057810008	2.54193057457856	2.61807919001155
ENSMUSG00000022987	2.4098213693939	2.37276836018848	1.94248074125415	2.66532646936746
ENSMUSG00000062037	1.30435652559968	1.77328513465948	1.85952651472879	1.56157642017946
ENSMUSG00000099353	3.20319786156655	3.23406753074241	3.11016531910897	3.02282639472823
ENSMUSG00000032987	1.92603297626533	1.96343673186128	1.92297937045029	1.57461711127593
ENSMUSG00000022991	4.31478349701706	4.14195703442308	4.26198652366734	4.38470213019962
ENSMUSG00000054036	1.45277037721203	1.28004542664533	2.14117313073679	1.27250042240099
ENSMUSG00000022992	3.87028530071856	3.69020394841566	3.40518280812831	4.04555100775017
ENSMUSG00000011960	4.3632645765354	4.13049621412253	3.78987581126659	4.26447096834939
ENSMUSG00000091050	3.85672357494538	3.94706558155048	3.18664908605292	3.5643099491694
ENSMUSG00000022994	2.01268226215068	2.36914623833587	1.31440795342989	2.18355657600528
ENSMUSG00000003352	2.09237960385309	1.96712173830562	2.44234931144327	2.18897115619768
ENSMUSG00000003360	2.93190981322704	3.61951421117654	3.05216029670865	2.51173706679637
ENSMUSG00000054855	2.52698187980312	3.03739817571227	2.32155961168974	2.4073955415879
ENSMUSG00000003355	2.28233021926968	2.54395321843181	3.18512428364927	3.31736488959412
ENSMUSG00000051853	4.8032323558193	4.64222998248241	5.15697549050143	4.72433918194484
ENSMUSG00000097414	2.96810206322138	2.92925877986136	3.17399473246981	3.46089809161762
ENSMUSG00000067713	5.74246703618521	5.71985022300319	5.47929490750956	5.22450952072477
ENSMUSG00000048154	5.60692825683553	5.61855275310033	5.07883525588911	5.5190072705989
ENSMUSG00000116506	3.19342546650592	3.45502421099253	3.5907232040763	3.52059185655484
ENSMUSG00000023755	2.31337907370005	2.99855887850427	2.97232206590655	2.593134848029
ENSMUSG00000022999	3.42170375801574	3.99748375554361	3.01668819474346	3.65720368780499
ENSMUSG00000023004	7.45670950732882	7.31667303596931	7.4132298744948	7.58081287078831
ENSMUSG00000072235	6.35632704835529	7.32758562156972	6.14022607900169	6.97033885448789
ENSMUSG00000097587	0.955505493703555	1.70936773191982	1.31194296286234	1.96152507375018
ENSMUSG00000043091	6.83465643955238	6.38999103674811	6.80571671882466	6.39429979861495
ENSMUSG00000032783	2.2950566896397	2.67198777942308	1.8128343084786	1.94363936656912
ENSMUSG00000051934	2.88673537856674	3.17935407655305	2.75713317563818	2.77932716967578
ENSMUSG00000037570	5.02469806634658	4.83027671237821	4.69840079456088	4.22359554279081
ENSMUSG00000100599	2.75353900568333	3.76476307218983	3.10668813269434	3.69054750221863
ENSMUSG00000023007	4.33464218481241	4.46438548747486	4.0038249993813	4.58191442826577
ENSMUSG00000023008	5.58314505026427	6.11601595378145	5.68034661754567	6.14674117037498
ENSMUSG00000095635	7.45311837148144	7.37320128007374	7.52649511340909	7.47881638554087
ENSMUSG00000023010	8.35967254179686	8.19319319378357	8.05357809028115	8.11797775342109
ENSMUSG00000023009	4.47406483320496	4.7512638259752	4.20642794605448	5.57286555792449
ENSMUSG00000089968	3.72006100015116	3.56637405172298	2.85272703560211	3.26866020925362
ENSMUSG00000116249	3.26316166393396	3.56624862859588	2.69974140854362	2.87267318778435
ENSMUSG00000037525	3.41938178492486	3.67616649322319	3.41195807940033	3.13252451427822
ENSMUSG00000023011	0.449889504282073	0.510931004378786	0.619832154312885	0.398548611385596
ENSMUSG00000023015	1.69023413005644	2.40266933579002	2.16381674676339	1.56369041919199
ENSMUSG00000023017	1.37846016623921	1.9587141340359	1.36544567819402	1.67131742807685
ENSMUSG00000023018	3.32096710320245	3.12300805567524	2.52648674230603	3.59894939512176
ENSMUSG00000115938	6.61950654462062	5.7552641608382	6.58430475679924	5.96704988756301
ENSMUSG00000023019	4.10850813347398	4.69208455574533	2.98752352311751	3.73801121055868
ENSMUSG00000023020	5.65134400355052	5.72121426022726	5.7079011231638	5.9245446191638
ENSMUSG00000023021	5.88792511029192	6.22305094641442	5.86241379719869	6.06360132959344
ENSMUSG00000023022	3.77624900910919	3.11353873290669	3.91023106411642	3.29756116224153
ENSMUSG00000090500	4.47726202306869	4.91569927491522	4.64989007235149	4.98460191304589
ENSMUSG00000045350	0.820001518849583	1.08299694111395	0.619129705170973	0.74194505088451
ENSMUSG00000023025	3.37816822498079	3.25265043410065	3.29953518780631	3.40746313647892
ENSMUSG00000023026	4.59941003003532	5.27912855538139	4.39983863439906	4.94819976589581
ENSMUSG00000116021	4.63292772350678	4.55797435086117	4.18387009950583	5.16711251351058
ENSMUSG00000116311	5.24908399553419	5.91065588075852	4.80303113344824	5.67384818452827
ENSMUSG00000116366	4.84507255514928	5.10668040042927	5.39623956089731	5.79961653712367
ENSMUSG00000023027	4.92547115984467	5.23765591745114	5.00340785817451	5.22018918229459
ENSMUSG00000054619	3.25501277670402	3.66204821291876	3.01354880732595	2.6081308546634
ENSMUSG00000023030	6.08722553248717	5.14642367624885	5.54768669350722	4.93471340896618
ENSMUSG00000087444	2.32237219372606	2.22906468622032	2.55214588534425	2.63268815534639
ENSMUSG00000097827	3.06058747175476	3.65650808520884	2.41926833950258	2.80011879604964
ENSMUSG00000037353	5.30234591086086	5.85990364580483	5.04995730277729	5.92071225428437
ENSMUSG00000044636	2.86911698981145	2.6064679604771	3.05603371050173	2.54158976635779
ENSMUSG00000009733	2.94801720318251	2.46388006747409	2.42195875893201	3.6705012962113
ENSMUSG00000009739	2.18771622281162	3.08121512284785	1.26162083786163	2.70125747201495
ENSMUSG00000098620	4.24273561572659	4.1353046743506	4.2708733474673	4.13092093298871
ENSMUSG00000116164	4.51520159073191	4.54607125990778	4.20402506580308	4.55121627671393
ENSMUSG00000097093	4.27046797673269	4.63838711332367	4.62481710275178	3.94200087117336
ENSMUSG00000000346	7.3892143234126	7.66016213315377	7.63648988708119	7.47691393282838
ENSMUSG00000053559	3.97760312799687	4.67953548379232	3.71696324645747	4.00218733720495
ENSMUSG00000098112	8.21083249551158	8.54529136139242	7.96345994668586	8.96445568060706
ENSMUSG00000023031	2.73399404519813	2.78619315066355	3.20905079516357	2.77044530703476
ENSMUSG00000037280	4.83320221429533	4.3017538196268	4.3081488083573	3.54782735543409
ENSMUSG00000090062	2.92248817355184	2.79002957899888	2.86982349913528	2.99887072757488
ENSMUSG00000116504	3.29278308291468	2.86216918499645	2.73838324032816	2.93694616155576
ENSMUSG00000023032	0.526760467610604	1.04894568043603	0.186233247310629	0.54959759025364
ENSMUSG00000023033	-0.0637858507628515	0.526637615104129	0.257809597258667	0.21440213128318
ENSMUSG00000095440	1.56080154500208	2.17271091060631	1.7289673729097	2.25450856277452
ENSMUSG00000000530	4.92402122786397	3.93866085640467	5.27943264200053	4.70756194166863
ENSMUSG00000000532	3.64510951848602	3.74651895070066	3.54413748872413	3.5048183209351
ENSMUSG00000000531	2.91577579728521	2.95648327754994	3.04704580371859	3.35698506728867
ENSMUSG00000023034	4.29882963681756	3.92369221176974	3.95237144241076	3.71728057906328
ENSMUSG00000037204	5.44138098394255	6.25726836207825	5.27220786987623	5.43564452744459
ENSMUSG00000116395	2.43338580752288	2.48165354861478	2.98096953771796	2.94072413977857
ENSMUSG00000116114	2.57642731734719	2.36254166964423	2.02247273706572	2.18488262091543
ENSMUSG00000037185	1.5658316121266	1.09026670583426	2.25880613348269	1.80479742534684
ENSMUSG00000023039	0.90107345318183	0.949341194273728	1.49061556960157	1.19208629005027
ENSMUSG00000067615	2.63510847087405	2.88707234373579	2.76317013210235	2.89221736054195
ENSMUSG00000095241	2.33362121837477	2.40485875559165	2.06281256148695	2.66024504714358
ENSMUSG00000067594	2.36347484872252	2.21536683164858	2.33539632089283	2.45811192742512
ENSMUSG00000075402	2.50935066074554	2.76135173741224	3.10251951756231	2.98288543908012
ENSMUSG00000023043	3.81715502954775	3.46578862317304	3.54949495893516	4.79517771500655
ENSMUSG00000058655	6.77146381349407	6.56642741271651	6.54482754634271	6.58272164013252
ENSMUSG00000037003	1.62661628315836	1.54456688119004	2.23280315360224	1.31242923328857
ENSMUSG00000036966	4.14071216534901	4.28691470966096	3.56117500649421	4.03954476499482
ENSMUSG00000023046	3.93490135739463	4.30513077693789	4.53156729301974	4.23055098592717
ENSMUSG00000023045	4.59705230211838	5.1637301792035	5.23618207565686	5.46334387358914
ENSMUSG00000023044	4.59251839964901	5.29810354384752	4.59151317907355	5.49420432127265
ENSMUSG00000046897	4.85945802410205	5.32207410754922	4.31656784678225	4.7604013802945
ENSMUSG00000001281	2.60702665202978	2.98996047087019	3.62227147363931	2.87013690588706
ENSMUSG00000001288	2.12506865436217	2.40479547393028	1.94538458628759	2.13150473158177
ENSMUSG00000045665	5.63121332434473	6.09342735364407	5.78806231298012	5.50436078447981
ENSMUSG00000058290	2.13582322151322	2.89490346156917	2.10553403729743	2.75299766239351
ENSMUSG00000001289	7.30817526898549	6.97820575515233	7.19310548401722	6.9497967699508
ENSMUSG00000001285	5.03078926518713	5.65012763432813	4.85914643612748	5.45631424703664
ENSMUSG00000036678	4.63882263836242	3.9735644361902	4.62321733634875	4.56690903151507
ENSMUSG00000001280	4.12205763767336	4.12590201378731	3.41800833275219	4.28391693700014
ENSMUSG00000023048	5.33468000056346	5.76324536383144	4.90113454317277	5.49014646231185
ENSMUSG00000056851	5.4027117344104	5.52118980715113	5.69669407467495	5.47137750834195
ENSMUSG00000023050	3.03481984611012	2.86534296211881	3.210616021109	3.08433432884834
ENSMUSG00000023051	3.93860315571341	4.26032347194066	3.86950442918899	3.66146338130404
ENSMUSG00000023052	3.71560955005101	4.17371993867599	3.84388385313123	4.57448625379604
ENSMUSG00000099083	4.35521276607215	4.74983232171652	4.57093373315597	4.36768729586179
ENSMUSG00000036305	6.86003116277115	6.88454817743504	6.96337971444645	6.98302809249019
ENSMUSG00000062683	5.59639221460397	5.34812685748141	6.17079776049417	6.44102732268831
ENSMUSG00000023055	2.95216572890625	3.6866417540617	2.51221427851051	3.53412364962521
ENSMUSG00000036061	2.9202932606046	3.47047201126494	2.53439693864017	3.15212974198298
ENSMUSG00000009575	3.96817129377524	3.92464858244342	4.05269104062486	4.50577050923673
ENSMUSG00000046434	7.64061182967164	7.41703392632559	7.5162192667036	7.65723235359856
ENSMUSG00000058794	3.30562270151611	3.37049815318592	2.52538936959857	2.78560916501652
ENSMUSG00000060992	5.87770175088412	5.72263970264974	6.12564788802463	5.96947258544924
ENSMUSG00000063234	9.44836300705046	8.52162565697643	8.83243357895159	8.88371133554353
ENSMUSG00000000552	4.99333208640984	4.60227500452706	5.0033633169197	5.33250768053385
ENSMUSG00000000555	7.35262849024131	5.33567811177173	6.95177884265113	5.583305173642
ENSMUSG00000022488	8.21170318900529	7.93384685244008	8.10051795190019	8.02421572903825
ENSMUSG00000022489	5.32860639906431	4.55904144810877	5.04604014942823	4.46024890010975
ENSMUSG00000022490	4.15272384314732	4.38072678173139	3.71840232354115	3.6237978918566
ENSMUSG00000036925	4.3110980243557	3.70187694809118	4.24605574898497	3.9798197856476
ENSMUSG00000051003	1.22391390126721	0.9322508261147	1.24014493126147	1.14109716814016
ENSMUSG00000022534	3.54184301245875	2.28458725583761	4.30816413560542	3.0013855804614
ENSMUSG00000022529	6.67398090674735	6.58140844082797	6.24459589150662	6.6093663944101
ENSMUSG00000054939	1.79883332651989	2.18486949831476	1.51184701654445	1.69029705685291
ENSMUSG00000039789	2.98639857842901	2.79557567029957	3.03366609857973	2.53137857565466
ENSMUSG00000005982	5.90722022622943	5.91943511525998	5.11181675364743	6.00687270230121
ENSMUSG00000093575	3.59681350199588	3.84877737485762	3.94891049857504	3.63753623884343
ENSMUSG00000005983	3.48025452999496	4.39947422686249	3.45649067735262	3.76571982539972
ENSMUSG00000014232	4.51258162754565	4.71240302357989	4.52128894453067	4.44400308989743
ENSMUSG00000081809	5.33579863463803	5.15312305444861	4.92534212440568	5.25685410517556
ENSMUSG00000085048	5.29365924500344	5.54065026995913	4.89118747766744	5.02033852057079
ENSMUSG00000049871	1.66256492262584	1.36150616411978	1.64956692848448	1.87970494300814
ENSMUSG00000039738	3.30270442523899	3.63539060895224	3.34211077479213	3.54974906827333
ENSMUSG00000005980	3.07633531440487	3.11254953363849	2.96784931334904	2.88836921785517
ENSMUSG00000005981	6.60632159562351	6.57464897276023	6.18991062077899	6.33591892794007
ENSMUSG00000022521	4.63257591170798	4.82571268858094	4.45647347158846	4.81994339557475
ENSMUSG00000103937	2.78616212191605	2.93953037539231	2.11189023968008	3.03202120819672
ENSMUSG00000005580	3.17527082517461	2.84497486937047	2.8469577272391	2.36362735938179
ENSMUSG00000022519	2.22165755019383	2.65248800566868	2.13545159059953	2.61782520044844
ENSMUSG00000005718	3.02806785948087	3.61902440012309	3.06896237448266	3.83545468985215
ENSMUSG00000014303	2.00508958785215	2.01940805626046	1.71802015248388	1.84708095161362
ENSMUSG00000014301	4.52958171892482	4.32299123328543	4.19861009662752	4.59774758462075
ENSMUSG00000039637	5.29524240112931	5.05284309997943	5.50636852725117	5.00165037618433
ENSMUSG00000039646	3.31899253904947	3.25241082931627	3.72688522528611	3.44636483277626
ENSMUSG00000004069	5.97503861594012	5.59367247723372	5.64349424295226	5.42965119874982
ENSMUSG00000063445	3.42602070204084	2.99061607479114	3.3872637616217	4.17871024103265
ENSMUSG00000004070	6.87453315960776	6.4383445291348	6.82235494374754	6.93876133240174
ENSMUSG00000086944	5.01593731323512	4.48489962918545	5.06537855073869	4.25332386570173
ENSMUSG00000004071	4.55464243158472	4.43190276794763	4.20772716052073	4.43433641408579
ENSMUSG00000022518	1.5056189808935	1.92294972363347	1.21915459065633	1.78276451735938
ENSMUSG00000039568	4.82669755223512	4.77551705611543	4.15219356042237	4.18736647256299
ENSMUSG00000022517	6.02984677144877	5.99869222747196	6.07077286323284	6.18464054758832
ENSMUSG00000097397	3.83993905312755	3.5715344653264	3.12405904810749	3.79091400178244
ENSMUSG00000022516	6.25938518146889	6.32723155287102	5.91452123286381	6.33001380237508
ENSMUSG00000022515	5.65876789289394	5.40423010333389	5.17601248162017	5.49100816175516
ENSMUSG00000022543	1.93440691584938	2.39240808887523	2.06295667822749	2.88867250423501
ENSMUSG00000106967	5.03190686204766	5.08401308985639	4.72074990948788	5.53327374314679
ENSMUSG00000022540	6.5615389696203	7.5763393539961	6.71577811284395	7.39506607203708
ENSMUSG00000022536	5.7273824986443	5.52779756857987	5.21737384897731	5.46616821162724
ENSMUSG00000039473	4.02695894284271	4.7252607362538	4.04900641119862	4.19536907681133
ENSMUSG00000039457	1.4639391807579	1.55425864846227	1.68713533623503	1.6232782545334
ENSMUSG00000091712	1.57516297230039	1.44941013158712	1.59472094044297	1.23816405853072
ENSMUSG00000023143	7.33713091151779	7.32498345656531	7.02037113356242	7.14527362683945
ENSMUSG00000051669	3.48742652398919	3.52802380819746	3.61855142476137	3.7399547366416
ENSMUSG00000039427	5.93397432131231	5.91244903348298	5.97201541844217	5.9547504910365
ENSMUSG00000022544	5.66804388756261	5.89110923242943	5.34939194770401	5.71725493595853
ENSMUSG00000087168	1.82882288268021	1.88985050213027	1.80350805529113	1.92513008169793
ENSMUSG00000008658	2.72038871852518	2.03496650614932	2.99996299645673	2.80760278142393
ENSMUSG00000116450	2.11469732998016	1.80847389875277	1.88826781888918	1.80092889450843
ENSMUSG00000039345	3.45616909664736	3.40890737707547	2.93223571082027	2.90977423938814
ENSMUSG00000057880	1.71412505992343	0.812935845734863	0.933032337137039	2.10341819360542
ENSMUSG00000083505	4.9986072706579	4.87284513481945	4.79352134655666	4.66160399880527
ENSMUSG00000043140	4.55034663844732	5.2778379761213	4.19289328340588	4.20814021997162
ENSMUSG00000022711	4.99702562684363	5.15663950457062	5.19658978086375	5.27805053371676
ENSMUSG00000008393	4.48332380609889	3.79799781966127	4.65179448068039	4.63095249668639
ENSMUSG00000022710	4.7269819867402	4.68613969193872	4.45221046470203	4.40094570487551
ENSMUSG00000022507	4.56620185394855	4.56495036589638	4.24435816188334	4.80533086183133
ENSMUSG00000059003	-0.228361967534962	0.338769446667026	-0.0570945430622309	0.784833861099568
ENSMUSG00000039209	4.37778433139763	4.03383941756777	4.38286941404625	4.02629441332343
ENSMUSG00000039200	1.62337760018244	1.49085879673649	2.03197242076162	1.94987231296133
ENSMUSG00000022505	1.13739913237595	1.19649750640779	1.39895562002046	1.16852254162054
ENSMUSG00000116270	1.47756719388757	1.52583493497947	1.79244218305059	1.98491735830125
ENSMUSG00000022503	4.36189048249611	4.12928101138711	4.10414613876757	3.85858949924572
ENSMUSG00000050908	2.27948426557795	2.1764241892054	2.27952714496651	2.53476709391625
ENSMUSG00000022504	1.38787572862688	0.924297261453066	2.16901913860759	2.04321499278991
ENSMUSG00000038055	2.48669610263137	2.86330203714532	2.71965035829689	3.23467389892365
ENSMUSG00000068663	3.19079673900154	2.82022123935199	3.08260154163634	2.5409164423756
ENSMUSG00000038037	3.0152188210602	3.18457849545253	2.56115629027252	3.65641918362467
ENSMUSG00000037991	1.73101155717779	1.98866690525859	1.71835373941255	2.21226063040505
ENSMUSG00000117309	1.07327170089296	1.1137762416937	1.02047472754324	0.89290023405464
ENSMUSG00000022500	6.70844651463726	6.36476916429758	6.77408261576571	6.24037123804181
ENSMUSG00000037972	3.75051067599623	4.76489988001147	3.97872251400283	4.56417964686863
ENSMUSG00000022498	3.50631889342614	3.93651634345561	2.56586117288398	4.03541603269198
ENSMUSG00000037965	5.57263966718711	5.45542479349257	5.57988042328717	5.22982071543325
ENSMUSG00000076258	8.40041381444263	8.10485136059141	8.57611222892313	8.97192557076518
ENSMUSG00000096959	2.76211235009336	2.68072054223286	2.72259269692524	2.66477748052127
ENSMUSG00000005846	7.86042039667393	7.50664604819874	7.37720014258938	7.10815201885318
ENSMUSG00000097537	2.7789252361323	2.77575530424169	2.89664076213133	2.38252675294427
ENSMUSG00000062203	4.3748685654159	4.36313810680611	4.22546224107533	4.35277044503511
ENSMUSG00000022496	4.23217976192324	4.91014397492658	3.92353777288482	5.10746710637864
ENSMUSG00000071669	4.19672032253791	5.33808100506611	3.62919034229404	4.72666469939377
ENSMUSG00000082653	3.14705794270762	3.57654745042734	3.49915941705187	3.4741980630523
ENSMUSG00000085732	3.39943494914267	4.22731543550003	3.32928189488528	3.52978517897177
ENSMUSG00000065979	3.57016668522585	3.74847723987649	2.66156721538191	3.2684675141234
ENSMUSG00000022494	1.3283747049178	1.79738164492388	1.23829238367484	1.80182105792117
ENSMUSG00000116197	3.48940851198462	3.54499662668052	3.20295043257582	3.55014164348668
ENSMUSG00000022545	3.49400974892046	3.80295252815248	2.36170015320043	3.15788805219001
ENSMUSG00000009569	3.28958852809432	2.67129019264315	2.84927732184029	2.51779003076874
ENSMUSG00000087526	2.83800243189631	3.45997136175447	3.22694132052528	3.37599170223738
ENSMUSG00000022685	4.44551477687463	3.98342468726971	4.0807697790714	4.68702141946604
ENSMUSG00000022684	4.86233467127843	5.17176914824457	4.15127821946444	4.93438866511572
ENSMUSG00000079737	4.24142915228371	4.28281494071402	3.93819957441328	4.16196975282692
ENSMUSG00000118559	2.22584011359151	2.17777807735945	2.27599104605238	2.20323817324953
ENSMUSG00000022682	5.68225394777038	5.67288954806115	5.43424862680879	5.50186594315866
ENSMUSG00000022681	4.69891732170841	5.18024901462386	5.07321871364697	5.69808288900346
ENSMUSG00000022680	4.28553269482455	4.2520340658951	3.78113506293612	4.0754252196487
ENSMUSG00000022679	2.18463364864763	2.57611471635132	2.16428884106279	2.61349243431833
ENSMUSG00000089818	3.0925963018589	2.78636884361456	3.25499386598514	2.77882383937022
ENSMUSG00000065968	3.08540277761908	2.51822496353735	3.49339122562893	2.9456728595954
ENSMUSG00000044117	2.83613354615134	3.20246182984446	2.36838408137972	2.74945832514105
ENSMUSG00000060657	3.1209091885077	3.14211366308694	3.71376503244304	3.29455049004302
ENSMUSG00000022678	4.80233220775686	5.44454115818009	4.86780217073933	5.38062763862666
ENSMUSG00000018830	0.792682480812562	1.26167664243143	1.14884590445024	1.08369347225479
ENSMUSG00000022677	3.96537445095963	3.68157472594147	3.35914389404964	4.00997239456362
ENSMUSG00000023088	3.70872397237772	3.60713203188572	3.98764347978819	3.68421450317152
ENSMUSG00000075395	2.34133056512085	2.01187229751256	1.8735222351777	2.43705090942403
ENSMUSG00000068617	1.92563455253573	2.01824551663519	2.11836634633448	1.82851598446971
ENSMUSG00000022674	3.04003759982984	2.76699294033212	2.96907112102878	3.49812361575215
ENSMUSG00000116386	4.42413351128021	4.51659751656586	4.41170440597151	4.53442001250379
ENSMUSG00000022673	4.25322527542236	4.37487250306644	4.74634072958786	5.00456710253357
ENSMUSG00000022672	2.82541384232361	3.12300441449796	2.96486744856689	3.68191496662356
ENSMUSG00000022671	5.04512726570123	5.82337265409123	5.58129000104103	6.19820092711424
ENSMUSG00000071637	4.1233370609523	4.58085965944699	3.81397042954707	4.33540242386186
ENSMUSG00000041974	3.65986681726778	3.45676835392815	3.51965828159119	3.46051546839533
ENSMUSG00000041957	1.51593349576867	1.73518882193165	2.45808155507912	1.33698179474864
ENSMUSG00000022792	3.91265385936738	3.38911520200314	3.71115850253501	3.52413064236555
ENSMUSG00000022789	5.28834509469879	5.52230371124586	5.05164047240391	5.351731508109
ENSMUSG00000022788	3.31544388362331	3.34336715057521	2.97718710476034	2.95788452178654
ENSMUSG00000022783	1.75085525633937	1.80295840337369	1.4396923281385	2.19484706200495
ENSMUSG00000075370	2.6047915594194	2.86639030390602	2.77308878975556	3.14318801212466
ENSMUSG00000022779	4.08519411886343	4.39334994211402	3.78064199214529	4.29006428425734
ENSMUSG00000026181	4.93522981033278	4.96655168885523	4.2809554501508	4.82810858147743
ENSMUSG00000116823	5.01586675280888	5.13400780294057	4.58576539993268	5.14937213550334
ENSMUSG00000063358	3.86347780946789	4.38161603342682	4.24559331427301	4.43440205613345
ENSMUSG00000084792	5.07744844043009	4.90183709683381	4.87609362259375	5.57860235048476
ENSMUSG00000022773	2.03637804633424	2.52609105728268	2.05283088948376	2.00967061805471
ENSMUSG00000022771	5.09596881363392	5.21990132678482	5.21762454028326	5.0573589815133
ENSMUSG00000116645	5.08769914670701	4.90947938622416	5.58316505776196	5.12974938426157
ENSMUSG00000049916	3.01423400930425	2.78348384543385	2.44127544586664	3.28073189779739
ENSMUSG00000022769	7.04900069653828	7.1433944917389	7.85351438901601	8.12118381748365
ENSMUSG00000022768	1.54824649386067	1.59651423495256	1.86312148302368	2.05559665827434
ENSMUSG00000041774	2.07137126826512	2.22920247079939	1.39921871813504	2.21737113112137
ENSMUSG00000038965	5.18141369597034	4.55949305230024	5.00812120125052	4.63855977278709
ENSMUSG00000050240	2.85398672489249	2.06009043361947	2.1319230275221	2.59898588266015
ENSMUSG00000055692	2.57051631765916	3.10387903389738	2.54614417630076	2.69761786061736
ENSMUSG00000041720	3.93978643830384	3.97135268406213	3.80721887639407	3.80583415553366
ENSMUSG00000022766	2.586902574256	3.03616532266565	2.49682025301304	2.91406896430491
ENSMUSG00000022765	4.75661525101422	4.54684664007861	3.91975563726717	4.24025230310571
ENSMUSG00000006134	5.25358572911885	5.61590735838227	5.00544059022704	5.12584121322139
ENSMUSG00000022763	2.00093310984497	2.26759209988631	1.39943716758101	2.586443608329
ENSMUSG00000022761	4.35809856606915	4.48575447231429	3.7790087460729	4.34009448551714
ENSMUSG00000022760	4.75605922225107	5.02640190873199	5.23023938526075	5.25946241522999
ENSMUSG00000022758	1.90102289107574	1.98189529991749	1.63021423418792	2.22764671984456
ENSMUSG00000022756	1.88495905442793	1.93729928319783	2.18164588357893	2.29824180611475
ENSMUSG00000005899	3.82002838538801	3.83572177195219	3.41308352694999	3.89783224958179
ENSMUSG00000041617	2.72015086150983	2.57204233678243	2.69206739351031	3.1278854187473
ENSMUSG00000012114	5.02526999500549	4.37901608380162	4.85507792431659	4.33762203590098
ENSMUSG00000116994	4.51043495999688	4.16649004616703	4.24628396630343	4.15894504192268
ENSMUSG00000116696	5.93607713127571	6.571802632817	6.3098433773097	6.39328919396258
